hg
Chip Chan	RMS
0 0	782.80	735
1 0	511.59	495
2 2	327.66	346
0 28	284.90	300
3 60	227.80	269
2 0	177.97	258
2 4	136.09	259
0 4	87.92	225
0 2	81.96	238
0 6	66.83	234
0 16	64.72	237
0 14	59.30	233
0 8	57.83	236
0 18	57.61	226
0 56	55.08	227
0 40	54.28	228
0 22	54.06	234
0 46	53.66	234
0 52	53.21	241
0 24	52.70	242
0 62	52.38	229
0 42	50.65	239
0 26	50.65	241
0 34	50.54	224
0 54	50.30	229
0 30	49.88	231
0 50	49.39	233
0 36	49.21	234
0 44	48.21	238
0 32	47.95	241
0 58	47.84	238
0 10	47.17	223
0 38	45.91	224
3 62	40.68	240
3 32	40.49	236
3 58	40.34	235
0 48	38.39	227
3 54	37.23	243
2 56	36.86	248
2 58	36.45	249
3 42	36.03	232
2 62	35.69	252
3 0	35.33	238
3 52	35.28	240
3 44	35.26	239
2 20	35.22	261
3 40	34.69	241
3 48	34.54	237
3 2	34.29	233
2 42	34.24	243
2 46	34.06	256
2 52	34.00	244
3 30	33.85	237
0 12	33.85	237
3 34	33.80	238
3 38	33.66	237
3 6	33.65	242
3 4	33.60	239
0 60	33.59	227
3 16	33.45	239
3 36	33.24	236
2 6	33.20	246
2 48	33.10	260
2 18	33.04	252
2 50	33.02	248
3 22	32.96	240
3 8	32.33	234
3 14	32.28	230
2 40	32.15	253
3 18	31.67	249
0 20	31.55	231
3 28	31.46	244
3 20	31.19	246
2 54	31.10	246
3 24	31.06	237
3 12	30.90	239
2 14	30.81	247
2 10	30.71	264
2 38	30.69	250
2 8	30.42	249
2 28	30.30	248
2 30	30.22	248
2 24	30.04	238
2 32	29.68	257
2 36	29.29	248
2 44	29.16	254
3 26	28.86	228
2 12	26.86	261
2 60	26.06	242
3 56	25.48	229
3 10	24.52	237
3 50	24.05	236
2 22	23.63	248
2 26	22.44	242
3 46	21.34	238
2 16	21.06	250
1 2	20.09	241
1 58	19.68	247
1 30	19.31	245
2 34	18.95	241
1 56	18.68	245
1 24	18.35	239
1 4	18.06	252
1 48	16.52	251
1 46	16.29	248
1 50	16.15	237
1 36	16.13	249
1 38	15.97	232
1 40	15.92	238
1 32	15.74	245
1 44	15.64	237
1 60	15.49	243
1 52	15.48	241
1 34	14.75	231
1 26	14.23	250
1 22	14.15	239
1 28	14.00	239
1 10	13.63	246
1 6	13.49	245
1 42	13.38	238
1 14	13.27	243
1 20	13.23	240
1 18	12.76	239
1 8	12.75	232
1 54	11.33	227
1 62	10.38	240
1 16	9.20	249
1 12	8.29	241
2 25	5.47	254
2 55	5.41	245
2 59	5.38	251
2 37	5.37	252
2 1	5.34	248
2 19	5.29	246
2 53	5.19	237
2 9	5.18	233
2 49	5.17	245
2 41	5.16	254
2 57	5.15	246
2 23	5.15	253
2 63	5.14	242
2 15	5.13	244
2 61	5.13	247
2 43	5.13	253
2 47	5.12	239
2 13	5.11	254
2 31	5.10	248
2 39	5.10	243
2 11	5.10	247
2 45	5.09	266
2 51	5.09	246
0 1	5.05	236
2 7	5.05	253
2 33	5.04	238
2 5	5.03	243
2 21	5.02	249
2 3	5.02	255
2 29	4.99	251
2 27	4.97	245
2 17	4.89	247
2 35	4.86	248
0 5	4.76	237
0 3	4.73	241
0 7	4.60	221
0 11	4.60	229
0 9	4.50	231
0 17	4.42	232
0 15	4.37	235
0 13	4.35	234
0 25	4.30	225
0 21	4.29	230
0 63	4.29	235
0 19	4.28	233
0 43	4.27	228
0 31	4.25	237
0 35	4.23	233
0 39	4.19	227
0 23	4.19	238
0 37	4.18	222
0 57	4.16	228
0 33	4.16	233
0 27	4.14	230
0 45	4.13	230
0 47	4.12	222
0 29	4.11	227
3 55	4.08	226
0 55	4.06	220
3 47	4.05	231
0 41	4.02	225
3 53	4.02	230
0 51	4.01	230
0 53	4.00	235
0 49	3.99	224
3 49	3.99	241
3 61	3.98	231
0 61	3.98	230
3 33	3.98	240
0 59	3.97	218
3 63	3.97	240
1 59	3.97	247
3 43	3.96	234
3 59	3.95	240
3 3	3.93	240
1 61	3.91	238
3 11	3.91	229
3 17	3.88	230
1 43	3.87	240
3 7	3.87	241
3 15	3.87	243
3 35	3.87	236
3 25	3.87	238
3 39	3.86	233
3 1	3.85	230
3 19	3.85	227
1 47	3.85	241
3 5	3.85	238
3 21	3.85	232
3 23	3.83	235
1 45	3.83	243
3 29	3.82	230
3 57	3.82	237
3 27	3.80	229
1 51	3.80	237
1 55	3.80	232
3 31	3.80	232
1 37	3.80	243
3 51	3.80	233
3 45	3.78	242
1 53	3.76	240
3 37	3.75	240
1 63	3.75	230
3 9	3.74	232
1 25	3.73	245
1 31	3.72	239
1 23	3.72	241
1 49	3.72	243
3 41	3.72	248
3 13	3.71	226
1 21	3.69	234
1 19	3.68	238
1 41	3.67	234
1 15	3.67	240
1 29	3.67	249
1 9	3.66	245
1 5	3.65	238
1 11	3.63	236
1 33	3.62	240
1 13	3.61	242
1 27	3.58	232
1 57	3.57	235
1 39	3.57	230
1 17	3.55	242
1 1	3.54	232
1 7	3.51	232
1 35	3.49	232
1 3	3.44	241
