hg
Chip Chan	RMS
2 10	1171.26	1059
2 18	1170.88	1061
2 20	1169.55	1057
2 12	1169.22	1055
2 8	1167.84	1052
2 32	1167.35	1055
2 28	1167.09	1056
2 30	1166.70	1054
2 6	1166.52	1054
2 48	1166.36	1057
2 40	1165.78	1056
2 36	1165.59	1058
2 62	1165.50	1054
2 52	1164.61	1056
2 46	1164.59	1056
2 44	1164.36	1052
2 38	1164.18	1053
2 14	1163.92	1047
2 56	1163.54	1052
2 50	1163.36	1052
2 42	1163.06	1052
2 54	1161.91	1050
2 58	1160.82	1053
2 24	1160.76	1046
2 4	1156.74	1038
0 8	1153.04	1036
0 26	1153.01	1036
2 0	1152.04	1030
0 24	1151.88	1037
0 22	1151.51	1033
0 6	1151.37	1028
0 16	1151.12	1034
0 2	1150.96	1029
0 32	1150.46	1033
0 14	1149.93	1032
0 42	1149.90	1032
0 30	1149.64	1032
0 52	1149.49	1034
0 18	1148.80	1026
0 40	1148.12	1029
0 38	1147.85	1028
0 36	1147.83	1031
0 4	1147.33	1024
0 58	1147.27	1031
0 44	1147.10	1031
0 46	1146.99	1029
0 56	1146.85	1030
0 54	1146.29	1028
0 62	1145.32	1029
0 50	1144.63	1026
0 34	1143.40	1023
3 6	1138.00	1021
3 18	1135.49	1024
3 22	1134.94	1024
3 12	1134.84	1019
3 4	1134.43	1018
3 16	1134.19	1021
3 8	1134.13	1018
3 2	1134.10	1018
3 20	1133.96	1021
3 28	1133.82	1020
3 48	1133.18	1022
3 0	1132.99	1016
3 44	1132.29	1021
3 30	1132.10	1017
1 4	1132.02	1016
3 40	1131.78	1021
3 54	1131.59	1018
3 14	1131.28	1016
1 2	1131.20	1013
3 24	1131.15	1017
3 52	1131.12	1020
3 38	1131.00	1018
3 36	1130.76	1019
3 62	1130.58	1017
3 34	1130.53	1018
1 6	1130.49	1015
3 32	1129.44	1012
3 42	1128.94	1016
3 58	1128.66	1016
1 48	1128.46	1016
1 10	1128.26	1011
1 14	1127.56	1014
1 36	1127.49	1014
1 26	1127.46	1013
1 20	1126.91	1009
1 58	1126.49	1014
1 30	1126.16	1009
1 40	1125.58	1012
1 8	1125.27	1008
1 22	1125.23	1009
1 18	1124.76	1008
1 56	1124.65	1011
1 50	1124.60	1010
1 32	1124.36	1006
1 28	1124.34	1011
1 60	1124.23	1011
1 24	1123.97	1008
1 46	1123.52	1008
1 38	1123.13	1008
1 52	1123.04	1008
1 34	1121.68	1006
2 2	1119.60	992
0 28	1114.55	982
3 26	1114.46	997
3 60	1109.66	989
1 44	1106.16	982
2 22	1033.74	915
2 26	1030.06	909
2 60	1027.47	908
0 12	1006.07	882
3 10	1004.62	879
3 50	1001.37	877
0 48	999.88	877
0 10	999.81	875
3 56	996.91	871
1 16	994.53	878
1 0	991.64	848
1 62	990.98	874
1 54	987.70	868
2 16	889.40	795
2 34	872.08	777
3 46	862.73	763
0 0	862.42	661
0 20	858.10	766
0 60	842.43	755
1 12	839.41	753
1 42	370.33	364
3 57	153.05	223
3 49	150.51	226
3 45	150.43	226
0 57	149.66	214
3 59	149.41	226
3 51	149.39	220
3 47	149.34	218
3 55	149.30	213
3 63	149.13	225
3 53	148.99	217
3 43	148.45	220
3 15	148.33	227
0 63	147.97	220
3 41	147.90	232
3 39	147.75	220
3 37	147.73	225
2 55	147.42	229
0 53	147.04	220
2 45	147.00	248
3 61	146.81	218
2 49	146.71	229
3 35	146.64	222
3 33	146.62	225
0 51	146.35	216
0 61	146.33	215
3 25	146.30	223
0 55	146.10	207
2 57	145.96	230
0 45	145.57	216
2 51	145.56	230
0 43	145.54	214
2 43	145.50	237
2 53	145.15	222
0 59	145.06	205
1 59	144.94	231
0 41	144.70	211
3 19	144.64	214
2 47	144.59	223
3 23	144.41	220
0 39	144.38	213
2 59	144.27	234
0 15	144.25	219
3 27	144.20	216
2 41	144.12	238
3 31	144.08	218
0 49	144.08	210
2 61	144.05	230
1 57	144.04	220
2 37	143.97	235
1 55	143.94	217
0 47	143.88	208
3 21	143.84	219
2 35	143.66	231
1 61	143.65	223
3 17	143.51	217
3 29	143.37	216
1 53	143.32	225
2 15	143.26	227
0 35	143.12	218
1 51	142.76	222
2 63	142.71	226
0 33	142.64	218
1 49	142.59	227
1 47	142.39	226
2 39	142.34	227
0 27	142.33	215
1 63	142.21	216
0 31	142.08	221
1 45	142.02	228
3 7	142.01	226
0 37	141.33	208
3 13	141.31	212
0 23	141.28	222
2 29	141.07	235
0 29	140.97	212
3 11	140.90	215
2 31	140.21	232
1 43	140.17	225
0 25	140.15	211
3 9	140.10	218
0 21	140.08	215
3 5	139.93	223
2 27	139.89	229
1 41	139.89	219
2 33	139.71	222
0 13	139.41	218
0 17	139.33	217
2 25	138.70	238
0 19	138.57	218
1 39	138.52	215
0 11	138.39	215
1 37	137.76	227
2 21	137.76	233
1 35	137.75	217
2 19	137.72	230
2 17	137.57	231
1 29	137.33	234
0 7	137.30	207
1 33	137.05	225
0 9	136.96	217
2 23	136.94	237
1 31	136.71	224
1 25	136.67	229
3 3	136.35	225
2 13	136.18	237
1 23	135.83	226
1 21	135.82	220
0 5	135.46	223
1 27	135.16	218
2 11	134.98	232
2 9	134.57	218
3 1	134.43	216
2 7	134.10	238
1 19	134.01	223
2 5	133.96	228
1 15	133.47	226
1 17	133.36	227
0 3	133.32	226
1 9	132.73	231
1 11	132.58	222
0 1	131.83	222
2 3	131.13	240
1 13	131.05	227
1 5	130.24	224
1 7	130.13	218
2 1	129.14	234
1 3	127.80	228
1 1	127.05	219
