hg
Chip Chan	RMS
2 10	1223.97	1067
2 18	1223.44	1067
2 20	1223.32	1065
2 12	1223.01	1064
2 8	1221.54	1061
2 48	1220.02	1065
2 32	1219.70	1063
2 14	1218.63	1058
2 30	1218.39	1062
2 36	1218.37	1064
2 28	1218.36	1062
2 44	1218.36	1061
2 4	1218.27	1061
2 6	1218.08	1062
2 40	1217.77	1064
2 46	1217.24	1063
2 50	1216.82	1061
2 62	1216.64	1062
2 52	1216.19	1062
2 0	1215.32	1061
2 54	1215.06	1058
2 24	1215.05	1055
2 56	1215.03	1060
2 38	1214.81	1060
2 58	1213.97	1061
2 42	1213.58	1059
2 2	1205.51	1061
0 8	1205.24	1049
0 26	1204.86	1049
0 2	1204.46	1046
0 6	1204.00	1044
0 22	1203.61	1046
0 24	1203.55	1049
0 4	1202.60	1042
0 16	1202.54	1047
0 14	1201.73	1046
0 42	1201.00	1045
0 32	1200.30	1045
0 40	1200.03	1041
0 30	1199.64	1045
0 52	1199.59	1046
0 18	1199.45	1042
0 36	1199.25	1044
0 58	1199.07	1043
0 46	1198.59	1042
0 44	1198.42	1043
0 38	1197.34	1041
0 56	1197.05	1042
0 50	1196.97	1039
0 62	1194.76	1040
0 54	1194.33	1040
0 34	1192.84	1037
0 28	1189.58	1040
3 6	1184.73	1028
3 18	1181.82	1029
3 16	1181.58	1027
3 12	1181.14	1025
3 28	1181.02	1027
3 44	1180.93	1026
3 4	1180.57	1025
3 22	1180.53	1028
3 8	1180.40	1024
3 48	1179.87	1027
3 2	1179.67	1024
3 20	1179.29	1027
3 0	1178.97	1023
3 30	1178.87	1024
3 24	1178.39	1024
3 54	1178.35	1025
3 38	1178.18	1025
3 36	1177.69	1025
3 14	1177.61	1022
3 52	1177.30	1025
3 32	1177.19	1021
3 40	1176.95	1026
3 34	1176.73	1023
3 58	1176.23	1023
3 62	1176.04	1024
1 6	1175.63	1025
1 4	1175.18	1026
3 42	1174.89	1022
1 10	1174.04	1022
1 2	1173.22	1024
1 14	1172.71	1023
3 60	1171.67	1024
1 26	1170.47	1022
1 20	1169.99	1019
1 22	1169.79	1020
1 36	1169.60	1021
1 18	1169.35	1019
1 28	1169.14	1020
1 8	1168.69	1018
1 48	1168.58	1023
1 56	1168.05	1020
1 58	1167.79	1021
1 24	1167.72	1019
1 30	1166.65	1020
1 40	1166.22	1019
1 60	1165.42	1019
1 50	1165.39	1018
1 46	1165.08	1018
1 32	1165.04	1017
3 26	1164.60	1009
1 38	1164.38	1016
1 52	1164.22	1017
1 34	1163.62	1015
1 44	1148.29	998
1 0	1117.00	1001
2 22	1115.17	960
2 26	1111.80	955
2 60	1108.23	955
0 12	1100.87	934
0 10	1097.51	929
0 48	1094.84	929
3 10	1077.84	917
3 50	1077.05	918
1 16	1073.85	921
3 56	1070.55	913
1 62	1068.91	916
1 54	1064.67	910
2 16	1029.17	889
2 34	1016.33	879
0 20	1012.32	865
0 60	1004.64	859
3 46	987.96	849
1 12	980.10	847
0 0	942.91	710
1 42	500.05	462
3 57	129.34	229
3 55	127.00	218
2 55	126.53	238
3 47	126.34	224
3 49	126.09	234
3 53	126.02	222
3 51	125.73	226
2 49	125.64	237
2 53	125.57	230
3 45	125.24	234
2 57	125.22	238
2 45	124.99	258
3 63	124.71	233
3 43	124.68	227
2 51	124.60	239
3 59	124.59	233
2 43	124.42	246
2 47	124.33	232
0 57	124.05	221
3 39	124.01	226
3 61	123.64	224
2 61	123.62	239
3 37	123.30	232
2 59	123.11	243
2 37	122.80	245
2 35	122.71	240
2 41	122.63	247
3 35	122.30	229
3 41	122.30	240
2 63	122.30	236
2 39	122.26	235
3 33	121.98	232
0 55	121.68	213
3 25	121.66	230
3 19	121.26	220
0 59	121.18	211
0 63	120.97	228
0 61	120.65	223
0 51	120.56	223
3 31	120.54	225
3 27	120.48	222
3 23	120.48	228
0 53	120.12	228
0 43	120.00	221
0 45	119.74	223
2 29	119.73	243
0 41	119.58	218
3 21	119.51	225
2 31	119.45	241
2 33	119.44	231
0 47	119.41	215
3 17	119.41	223
3 29	119.37	223
0 39	119.29	220
0 49	119.05	217
2 27	118.96	237
2 25	117.56	247
0 35	117.21	227
1 57	117.19	229
3 13	117.15	219
1 59	117.12	240
2 17	117.04	239
2 21	116.93	242
2 19	116.86	239
3 15	116.84	236
1 55	116.70	225
2 15	116.66	237
1 61	116.61	232
3 11	116.41	222
0 27	116.39	223
0 37	116.30	215
0 33	116.19	227
1 51	116.09	231
0 31	116.09	230
1 53	116.03	234
3 7	115.92	234
2 23	115.90	246
1 63	115.40	224
3 9	115.35	225
1 47	115.30	235
2 13	115.26	246
1 49	115.19	236
0 29	115.16	220
0 23	114.64	231
0 25	114.57	219
1 45	114.40	237
3 5	114.37	231
0 21	113.99	223
2 11	113.90	240
2 9	113.77	226
1 41	113.61	228
2 7	113.34	246
1 43	113.19	234
1 39	112.90	224
2 5	112.85	236
0 13	112.85	227
0 17	112.75	225
0 15	112.71	228
0 19	112.62	227
1 35	112.08	226
0 7	111.86	215
0 11	111.59	223
1 37	111.33	236
1 33	110.93	234
3 3	110.82	233
2 3	110.61	248
1 29	110.56	243
1 31	110.47	233
0 9	110.38	225
1 25	110.18	238
1 23	110.01	235
3 1	109.79	224
1 21	109.74	228
1 27	109.49	226
0 5	108.98	231
2 1	108.17	242
1 19	108.01	231
1 17	107.54	235
1 15	107.43	234
1 9	107.38	239
