hg
Chip Chan	RMS
1 44	4.26	241
0 14	3.70	251
0 38	3.44	253
1 48	3.43	252
3 17	3.40	244
1 25	3.40	246
1 45	3.39	240
1 32	3.36	256
0 16	3.36	246
1 46	3.35	249
0 17	3.31	247
1 37	3.29	252
0 25	3.29	247
0 40	3.29	245
0 42	3.28	248
0 56	3.28	244
0 9	3.28	257
2 45	3.26	228
1 38	3.26	246
0 33	3.26	252
3 22	3.25	253
3 38	3.24	247
0 52	3.24	245
1 21	3.24	254
2 46	3.23	232
0 4	3.23	245
3 40	3.19	253
0 46	3.19	245
1 10	3.18	250
0 8	3.16	250
3 52	3.16	252
3 28	3.16	256
2 49	3.15	232
3 14	3.15	249
0 29	3.15	256
1 13	3.14	248
1 17	3.14	253
0 45	3.14	248
1 14	3.14	256
1 26	3.13	246
1 12	3.12	248
1 28	3.12	243
2 48	3.12	230
3 53	3.12	254
1 30	3.10	250
1 24	3.10	240
1 52	3.09	246
2 13	3.09	239
0 24	3.09	244
3 46	3.09	251
2 22	3.09	243
3 21	3.07	251
3 42	3.07	246
2 40	3.07	234
0 57	3.07	245
0 28	3.06	258
0 21	3.06	251
3 24	3.05	245
3 9	3.04	247
2 24	3.04	233
2 10	3.04	229
0 32	3.03	242
1 49	3.03	242
3 18	3.03	240
2 26	3.03	236
0 37	3.02	249
2 4	3.02	237
0 53	3.02	247
1 56	3.02	250
0 18	3.02	244
3 25	3.01	245
0 20	3.01	245
2 50	3.01	225
2 57	3.01	231
1 20	3.00	252
0 26	3.00	237
0 50	2.99	250
3 30	2.99	255
1 22	2.98	245
0 54	2.98	247
0 48	2.97	254
1 50	2.97	249
2 37	2.96	236
2 12	2.96	241
3 41	2.96	243
1 18	2.96	246
1 53	2.95	250
0 41	2.95	241
0 6	2.95	236
3 44	2.94	241
3 16	2.94	252
2 21	2.92	230
3 2	2.92	251
3 7	2.92	251
2 56	2.91	223
3 37	2.91	234
1 36	2.91	246
2 17	2.90	237
2 28	2.90	222
0 49	2.90	252
2 55	2.89	224
3 62	2.88	251
2 38	2.88	225
3 54	2.88	245
2 25	2.88	222
0 30	2.87	253
3 6	2.87	248
2 52	2.87	228
2 42	2.87	230
1 62	2.86	253
1 60	2.85	261
0 22	2.85	240
3 45	2.84	240
0 62	2.84	249
1 16	2.84	248
0 36	2.84	249
1 42	2.83	242
2 14	2.83	239
1 40	2.82	247
3 61	2.82	253
3 29	2.82	238
2 0	2.82	230
2 29	2.81	233
2 53	2.81	224
3 56	2.81	243
1 1	2.81	259
3 8	2.80	252
1 41	2.80	254
2 18	2.80	225
1 9	2.79	248
1 4	2.79	254
0 44	2.78	240
0 61	2.78	241
2 44	2.77	224
3 26	2.77	240
3 4	2.77	239
2 54	2.77	231
0 0	2.77	248
1 2	2.76	250
3 1	2.76	262
1 33	2.76	259
3 13	2.76	248
2 2	2.75	223
1 5	2.75	253
3 32	2.75	244
0 2	2.75	240
0 34	2.75	245
3 33	2.75	247
3 0	2.74	240
3 36	2.74	243
0 59	2.73	252
3 48	2.73	248
1 47	2.72	257
0 12	2.72	251
1 55	2.72	256
3 50	2.71	247
3 55	2.71	244
2 36	2.71	225
0 11	2.70	251
3 34	2.69	239
3 20	2.68	243
2 60	2.68	234
3 49	2.67	240
2 33	2.67	240
2 41	2.67	229
3 12	2.67	251
2 34	2.67	230
1 0	2.67	251
0 35	2.64	254
1 29	2.64	248
1 6	2.63	255
2 20	2.63	226
3 59	2.62	254
0 7	2.61	248
3 10	2.61	245
1 54	2.61	243
2 62	2.61	226
0 58	2.60	247
1 39	2.60	255
2 9	2.59	227
3 57	2.58	248
0 55	2.58	235
2 58	2.58	239
1 34	2.57	248
2 8	2.57	248
3 58	2.56	248
3 43	2.56	247
3 3	2.56	250
0 13	2.56	241
3 27	2.56	250
0 5	2.55	229
0 39	2.54	252
1 8	2.54	247
3 60	2.54	244
2 1	2.54	240
0 23	2.53	248
3 23	2.52	250
2 61	2.51	236
0 1	2.50	234
2 16	2.50	224
2 5	2.49	229
0 51	2.48	243
1 58	2.48	249
1 59	2.47	249
1 7	2.47	244
1 31	2.47	254
1 57	2.46	246
2 6	2.46	225
2 39	2.46	240
0 47	2.45	245
3 5	2.45	243
3 31	2.45	249
3 63	2.45	249
3 39	2.45	251
3 51	2.45	247
1 35	2.44	252
2 3	2.43	237
2 32	2.43	222
1 61	2.43	242
0 10	2.43	239
0 31	2.43	241
1 27	2.43	252
3 19	2.42	246
3 11	2.42	246
1 51	2.42	250
2 30	2.42	233
0 63	2.41	237
0 15	2.41	243
2 23	2.41	240
1 11	2.40	248
0 60	2.40	240
3 15	2.40	251
0 43	2.39	241
1 23	2.39	244
2 11	2.38	241
2 47	2.38	232
2 7	2.38	232
2 63	2.35	235
2 15	2.34	226
3 35	2.34	238
0 3	2.33	243
1 15	2.33	245
2 43	2.33	234
3 47	2.32	237
2 27	2.32	237
1 19	2.31	238
2 31	2.30	238
0 27	2.28	241
2 51	2.27	224
1 43	2.26	237
1 63	2.26	243
2 19	2.23	231
2 35	2.21	226
1 3	2.20	246
2 59	2.17	231
0 19	2.16	239
