hg
Chip Chan	RMS
0 0	754.24	639
1 0	489.12	409
2 2	316.69	299
0 28	273.04	261
3 60	222.99	242
2 0	173.25	237
2 4	130.92	241
0 4	81.47	218
0 2	75.55	232
0 6	64.60	231
0 16	61.97	234
0 8	58.50	234
0 14	58.40	230
0 18	56.96	224
0 40	54.44	226
0 22	54.16	232
0 56	53.56	226
0 46	53.29	232
0 52	53.11	240
0 62	52.04	228
0 24	51.41	240
0 34	51.21	222
0 42	51.21	237
0 54	50.62	228
0 50	50.39	231
0 30	49.92	230
0 36	49.26	233
0 44	48.93	236
0 26	48.73	239
0 32	48.50	239
0 38	46.59	223
0 10	46.39	221
0 58	46.37	236
0 48	38.38	225
3 32	36.91	232
3 58	36.53	231
3 62	36.39	236
0 12	34.36	237
2 56	34.35	245
2 20	33.23	259
3 54	33.20	240
0 60	33.20	226
2 58	32.95	246
2 62	32.47	250
3 42	32.21	229
3 0	32.21	235
2 46	31.86	253
2 42	31.53	240
3 44	31.49	236
3 2	31.44	230
2 6	31.19	243
0 20	31.16	229
3 52	30.98	237
3 48	30.95	233
3 40	30.68	237
2 52	30.66	241
2 18	30.28	250
3 6	30.25	239
3 30	30.08	234
3 34	30.04	235
2 48	30.04	258
3 4	29.98	236
2 50	29.81	246
3 16	29.76	235
3 36	29.72	233
2 40	29.56	251
3 38	29.49	235
3 8	28.77	231
3 22	28.66	238
3 14	28.24	227
3 18	28.19	246
2 54	28.13	244
2 30	28.10	246
2 14	28.03	245
2 38	28.03	247
2 10	27.98	262
2 28	27.95	246
3 24	27.78	235
2 8	27.73	246
3 20	27.51	243
3 28	27.48	242
2 24	27.05	236
3 12	26.78	235
2 32	26.31	254
2 60	26.25	241
2 44	26.20	252
2 36	26.16	246
3 26	24.90	226
2 12	24.64	258
3 56	23.13	227
3 10	22.26	236
2 22	21.66	248
3 50	21.63	234
2 26	20.05	241
2 16	19.39	248
3 46	19.13	236
1 58	17.86	245
1 2	17.51	239
2 34	17.14	241
1 30	17.00	243
1 56	16.91	243
1 4	15.94	250
1 24	15.39	237
1 48	15.18	251
1 60	14.91	242
1 46	14.36	247
1 52	14.29	240
1 50	14.22	236
1 38	14.17	231
1 32	14.05	244
1 44	13.75	235
1 34	13.60	229
1 36	13.58	249
1 40	13.27	237
1 42	12.71	236
1 26	12.50	249
1 22	12.40	237
1 10	12.20	245
1 28	12.19	239
1 18	11.92	239
1 6	11.83	244
1 8	11.72	231
1 14	11.29	242
1 20	11.20	239
1 62	10.24	240
1 54	10.00	227
1 16	8.27	249
1 12	7.61	241
0 1	5.26	235
0 9	5.04	231
0 3	5.03	241
0 11	4.97	229
0 7	4.93	221
0 17	4.86	231
0 5	4.81	237
0 15	4.79	235
0 13	4.77	233
2 13	4.73	254
2 41	4.73	255
0 19	4.73	233
0 23	4.73	238
0 21	4.71	230
2 47	4.69	240
2 53	4.67	238
2 63	4.65	243
2 33	4.63	238
0 63	4.62	235
2 37	4.62	252
2 59	4.62	251
2 25	4.62	254
0 27	4.62	230
0 31	4.61	237
0 43	4.60	228
2 17	4.59	247
2 35	4.59	248
2 45	4.59	266
2 55	4.58	245
2 3	4.57	256
0 33	4.56	233
0 49	4.55	224
2 11	4.55	248
0 25	4.54	225
2 57	4.53	246
2 51	4.52	247
0 37	4.52	222
2 31	4.51	249
2 61	4.51	247
2 5	4.51	243
2 19	4.49	247
2 21	4.49	249
2 1	4.48	249
0 29	4.48	227
2 9	4.47	233
0 45	4.47	230
2 7	4.46	253
2 15	4.46	244
0 57	4.45	228
0 35	4.45	233
2 29	4.44	251
0 41	4.42	225
2 27	4.42	245
2 23	4.41	254
2 49	4.40	245
0 53	4.39	235
0 61	4.38	230
0 55	4.38	220
0 51	4.38	230
2 39	4.35	243
2 43	4.34	254
0 59	4.33	218
0 47	4.25	222
0 39	4.10	227
3 3	4.00	240
1 49	3.89	243
1 37	3.88	243
1 59	3.87	247
3 25	3.87	238
3 5	3.84	238
3 7	3.83	241
1 51	3.82	237
1 25	3.81	245
3 37	3.81	240
1 53	3.80	240
1 45	3.80	243
3 35	3.78	236
1 31	3.78	239
1 63	3.77	230
3 49	3.77	241
3 61	3.77	231
3 63	3.77	240
1 57	3.76	235
1 39	3.76	230
1 61	3.76	238
3 41	3.76	248
3 59	3.75	240
3 57	3.74	237
3 9	3.74	232
1 23	3.73	241
3 33	3.72	240
1 41	3.71	234
1 55	3.71	232
1 15	3.70	241
1 29	3.70	249
3 15	3.69	243
1 7	3.69	232
1 21	3.69	235
3 11	3.69	229
1 33	3.68	240
1 3	3.68	242
1 43	3.67	241
1 5	3.67	238
3 27	3.66	229
1 47	3.64	242
3 53	3.64	230
1 13	3.62	242
3 47	3.62	231
3 51	3.61	234
3 55	3.59	226
1 9	3.59	246
3 23	3.59	235
1 17	3.58	242
1 11	3.58	236
3 21	3.56	232
3 31	3.56	232
1 27	3.56	233
3 1	3.55	230
3 19	3.55	227
1 35	3.54	232
1 19	3.54	238
3 43	3.53	234
3 45	3.52	241
3 39	3.47	234
3 29	3.45	230
3 17	3.44	230
3 13	3.42	226
1 1	3.41	233
