hg
Chip Chan	RMS
0 0	766.30	632
1 0	498.58	428
2 2	320.19	309
0 28	276.78	266
3 60	224.59	248
2 0	179.77	239
2 4	142.62	242
0 4	99.95	213
0 2	95.41	227
0 6	85.08	225
0 16	82.99	229
0 14	80.59	225
0 8	80.07	229
0 18	79.43	219
0 22	78.24	228
0 40	76.97	221
0 46	76.48	227
0 56	76.45	220
0 24	76.05	235
0 52	75.59	235
0 62	75.47	223
0 42	74.47	232
0 26	74.46	234
0 54	74.02	223
0 34	73.99	217
0 30	73.93	224
0 36	73.59	227
0 50	73.43	227
0 44	73.22	232
0 32	73.19	235
0 38	71.77	218
0 58	71.59	232
3 62	66.67	238
3 58	66.38	233
3 32	65.71	233
2 56	65.52	245
2 20	65.43	259
2 58	65.35	247
2 62	64.94	251
2 42	64.94	241
2 18	64.83	251
2 52	64.71	242
3 54	64.58	242
2 46	64.53	254
3 52	64.50	239
2 6	64.46	244
2 50	64.35	247
2 48	64.24	259
2 40	64.05	252
3 44	63.83	237
3 42	63.76	230
2 28	63.71	247
3 2	63.60	231
3 48	63.46	235
3 12	63.38	238
3 0	63.27	236
2 8	63.11	247
2 10	63.04	262
3 40	62.90	239
3 38	62.81	236
3 30	62.78	235
3 16	62.76	237
3 34	62.73	237
2 38	62.73	248
2 30	62.67	246
3 6	62.60	241
3 36	62.54	235
3 4	62.50	237
2 54	62.46	246
3 22	62.44	239
2 36	62.36	247
2 14	62.26	245
2 44	62.09	253
2 24	62.06	237
2 12	62.02	259
3 8	61.97	232
3 14	61.94	228
3 18	61.81	248
2 32	61.79	255
3 28	61.53	243
3 24	61.32	236
3 20	61.31	245
1 2	57.66	237
1 30	57.13	242
1 58	57.06	243
1 48	57.06	249
1 56	57.02	242
1 60	56.84	241
1 4	56.73	248
1 40	56.68	236
1 24	56.68	236
1 50	56.62	235
1 36	56.58	247
1 38	56.28	230
1 46	56.26	246
1 20	56.14	237
1 22	56.13	237
1 26	55.93	247
1 52	55.92	238
1 18	55.89	237
1 32	55.84	243
1 14	55.81	240
1 8	55.72	230
1 34	55.71	228
3 26	55.66	227
1 10	55.63	244
1 6	55.51	242
1 28	55.40	237
0 10	54.67	217
1 44	49.32	234
0 12	48.53	233
0 48	47.74	221
2 60	39.16	242
0 60	38.69	222
2 22	37.25	248
3 56	37.18	228
0 20	37.15	226
3 10	37.08	236
3 50	36.64	235
2 26	36.22	241
1 54	30.40	226
1 62	30.33	238
1 16	29.48	247
2 16	29.37	249
3 46	28.78	237
2 34	27.59	241
1 12	21.46	240
1 42	14.81	236
0 1	5.12	235
0 5	4.98	237
0 3	4.90	240
0 7	4.88	221
2 15	4.86	244
2 45	4.75	266
0 9	4.75	231
2 9	4.74	233
2 37	4.74	252
2 55	4.74	245
2 17	4.73	247
2 19	4.73	247
2 29	4.72	251
2 1	4.72	249
2 3	4.72	256
2 63	4.71	243
2 57	4.70	246
0 11	4.69	229
0 13	4.69	233
2 39	4.69	243
2 21	4.67	249
2 49	4.66	245
2 59	4.66	251
2 53	4.65	238
2 43	4.65	254
2 51	4.64	247
2 61	4.64	247
2 25	4.64	254
2 5	4.64	243
2 35	4.64	248
2 7	4.63	253
2 23	4.62	253
0 17	4.62	231
2 27	4.61	245
2 41	4.61	255
2 33	4.61	238
2 11	4.60	247
2 13	4.59	254
2 31	4.58	249
2 47	4.54	240
0 31	4.51	236
0 23	4.50	237
0 21	4.47	229
0 19	4.45	232
0 53	4.43	235
0 27	4.43	230
0 35	4.40	233
0 63	4.39	234
0 25	4.38	225
0 33	4.37	233
0 49	4.35	223
0 43	4.33	228
0 51	4.33	229
0 59	4.32	217
0 57	4.32	228
0 47	4.31	221
0 29	4.31	226
0 45	4.29	230
0 37	4.29	221
0 39	4.28	226
0 41	4.25	224
0 61	4.17	229
0 15	4.15	234
0 55	4.12	219
3 15	4.10	243
3 35	4.03	236
3 59	4.02	240
3 57	4.02	237
3 43	4.00	234
3 49	4.00	241
3 63	4.00	240
3 3	3.97	240
3 45	3.97	242
3 5	3.96	238
3 53	3.96	230
3 7	3.96	241
3 51	3.94	234
3 1	3.94	230
3 41	3.92	248
3 55	3.92	226
3 19	3.92	228
3 31	3.90	232
3 37	3.90	240
3 9	3.89	232
3 29	3.88	230
3 17	3.88	230
3 47	3.86	231
1 57	3.85	235
1 59	3.85	247
3 39	3.85	234
1 61	3.85	238
3 33	3.84	240
3 61	3.84	232
1 53	3.84	240
3 27	3.84	229
1 55	3.84	232
3 13	3.84	226
1 47	3.84	242
3 25	3.84	238
3 23	3.84	235
3 21	3.80	233
1 51	3.80	237
3 11	3.79	229
1 49	3.78	243
1 63	3.76	230
1 41	3.74	234
1 33	3.73	240
1 45	3.72	243
1 29	3.71	249
1 7	3.71	232
1 5	3.70	238
1 11	3.69	236
1 19	3.68	238
1 37	3.66	243
1 9	3.65	245
1 43	3.65	240
1 21	3.62	235
1 31	3.62	239
1 17	3.62	241
1 23	3.61	241
1 39	3.61	230
1 25	3.60	245
1 15	3.59	240
1 27	3.58	233
1 13	3.55	242
1 35	3.55	232
1 3	3.52	241
1 1	3.40	233
