hg
Chip Chan	RMS
0 0	780.68	636
1 0	496.38	430
2 2	322.74	307
0 28	278.01	263
3 60	227.31	246
2 0	176.79	240
2 4	136.76	244
0 4	87.31	218
0 2	82.05	233
0 6	69.69	231
0 16	67.25	233
0 14	62.78	231
0 8	62.64	234
0 18	61.25	223
0 40	59.02	226
0 56	58.91	225
0 22	58.69	231
0 52	58.34	240
0 46	57.97	232
0 62	57.50	227
0 24	56.64	240
0 54	55.88	228
0 42	55.62	237
0 34	55.39	222
0 50	54.78	232
0 30	54.69	229
0 26	54.19	239
0 36	53.64	232
0 44	53.36	237
0 32	53.23	239
0 58	51.98	236
0 38	51.36	223
0 10	49.08	221
0 48	41.23	225
3 32	39.13	234
3 58	38.80	232
3 62	38.79	238
0 12	36.67	237
2 58	36.66	249
2 56	36.41	246
2 20	36.13	260
3 54	36.03	242
0 60	35.40	226
2 6	35.21	245
3 42	35.10	230
3 52	34.96	239
2 62	34.92	252
3 44	34.66	237
2 42	34.59	242
3 0	34.55	237
2 46	34.30	255
3 30	33.97	236
3 2	33.95	231
2 18	33.64	252
3 48	33.61	234
3 38	33.55	236
2 48	33.46	260
0 20	33.44	229
2 52	33.41	243
3 40	33.17	239
3 6	33.06	241
3 36	33.01	235
2 50	33.00	248
2 8	32.54	248
3 34	32.52	236
3 4	32.47	237
3 16	32.46	237
2 40	32.39	253
3 12	32.09	237
3 22	32.06	238
3 14	31.87	228
3 8	31.66	232
2 28	31.55	248
2 10	31.51	263
2 54	31.50	247
2 14	31.25	246
3 28	31.21	243
2 38	31.12	249
3 20	30.93	245
2 30	30.74	248
2 24	30.69	238
3 18	30.67	247
3 24	30.63	236
2 32	30.27	256
2 36	29.77	248
2 12	29.63	260
2 44	29.09	254
3 26	28.63	226
2 60	27.34	243
1 58	23.63	246
3 56	23.55	228
1 2	23.00	240
3 10	22.87	236
2 22	22.52	248
1 4	22.48	251
1 30	22.47	244
1 56	22.47	244
3 50	22.29	235
1 24	21.89	237
1 50	21.26	238
1 46	21.25	248
2 26	21.10	242
1 48	20.98	252
1 40	20.93	238
1 52	20.77	240
1 60	20.69	244
1 6	20.58	245
1 38	20.40	232
1 36	20.39	249
1 34	20.33	230
1 32	20.17	246
1 14	20.03	243
1 10	19.94	246
1 8	19.93	232
1 18	19.90	239
1 22	19.84	239
1 26	19.80	250
1 28	19.66	239
1 20	19.58	240
3 46	19.58	237
2 16	19.05	249
1 44	18.89	237
2 34	17.64	242
1 62	13.20	240
1 54	12.94	228
1 42	12.54	237
1 16	11.88	250
1 12	9.48	242
2 1	5.04	249
2 43	4.99	254
2 7	4.94	253
2 17	4.90	247
2 3	4.89	256
2 59	4.89	251
2 29	4.86	251
2 47	4.84	240
2 55	4.84	246
2 9	4.84	233
0 1	4.83	235
2 57	4.82	247
2 19	4.82	246
2 21	4.81	249
0 5	4.81	237
2 25	4.79	254
2 33	4.79	238
2 63	4.78	243
2 53	4.77	238
2 51	4.77	247
2 49	4.76	245
0 7	4.74	221
2 41	4.73	255
2 27	4.72	245
2 23	4.71	254
0 3	4.71	240
0 9	4.71	231
0 11	4.71	229
2 15	4.70	244
2 31	4.69	249
2 61	4.69	247
2 37	4.69	252
2 13	4.66	254
2 39	4.66	243
2 35	4.58	248
0 63	4.56	235
2 5	4.51	243
2 11	4.49	247
0 17	4.49	231
0 13	4.48	233
2 45	4.44	266
0 15	4.44	234
0 19	4.43	233
0 21	4.38	229
0 31	4.33	236
0 33	4.33	233
0 27	4.31	230
0 45	4.30	230
0 25	4.27	225
0 29	4.26	226
0 57	4.24	228
0 43	4.24	228
0 53	4.23	235
0 23	4.13	237
0 35	4.13	233
0 49	4.12	223
0 39	4.12	226
0 59	4.10	218
0 51	4.08	230
0 41	4.06	224
0 47	4.05	221
0 37	4.03	221
0 61	4.01	229
0 55	3.98	219
3 1	3.98	230
1 59	3.97	247
3 25	3.96	238
3 59	3.96	240
3 3	3.96	239
3 5	3.95	238
3 35	3.94	236
1 49	3.94	243
3 7	3.91	241
3 43	3.90	234
3 45	3.89	241
3 53	3.88	230
3 51	3.88	233
1 57	3.88	236
3 41	3.88	247
3 55	3.87	225
3 47	3.87	231
3 13	3.87	226
3 9	3.86	232
1 53	3.86	240
3 15	3.84	243
3 17	3.81	230
1 21	3.80	235
3 57	3.80	237
3 11	3.79	229
1 61	3.78	238
3 49	3.78	241
3 39	3.78	233
1 9	3.76	245
3 61	3.75	231
1 47	3.74	242
1 27	3.73	233
1 37	3.72	243
3 27	3.72	229
3 31	3.71	232
3 23	3.70	235
3 37	3.70	240
1 45	3.69	244
3 19	3.69	227
1 41	3.67	234
1 33	3.67	240
1 51	3.67	237
3 21	3.66	232
1 3	3.66	242
1 25	3.64	245
1 39	3.64	230
1 63	3.63	230
1 29	3.61	250
3 29	3.61	230
1 35	3.60	232
3 63	3.59	240
1 55	3.59	232
1 31	3.56	239
1 15	3.56	241
3 33	3.55	240
1 11	3.54	236
1 13	3.53	242
1 19	3.53	238
1 43	3.50	241
1 1	3.48	233
1 23	3.45	241
1 5	3.45	238
1 17	3.44	242
1 7	3.44	232
