hg
Chip Chan	RMS
0 0	747.06	696
1 0	483.07	444
2 2	306.61	323
0 28	270.45	286
3 60	215.78	262
2 0	168.43	255
2 4	133.68	254
0 4	98.04	225
0 2	93.83	239
0 6	81.81	236
0 16	80.18	239
0 14	76.60	236
0 8	74.92	239
0 18	74.71	228
0 56	73.37	229
0 40	73.15	230
0 22	73.11	236
0 46	72.01	237
0 52	71.38	244
0 62	71.31	232
0 24	70.77	245
0 42	70.03	241
0 54	69.80	231
0 50	69.42	236
0 26	69.41	243
0 34	69.39	226
0 30	69.14	233
0 36	68.75	236
0 44	68.46	241
0 32	68.41	243
0 58	67.42	240
0 38	66.95	227
3 62	59.92	242
3 58	59.30	236
3 32	58.69	237
2 20	57.87	262
2 58	57.51	250
2 56	57.31	248
3 54	57.25	245
2 42	56.99	243
2 62	56.84	253
3 52	56.63	241
3 44	56.62	241
2 46	56.40	256
2 18	56.38	253
3 42	56.38	233
2 52	56.07	244
2 48	55.78	262
2 50	55.73	250
3 48	55.57	238
2 40	55.56	255
3 2	55.55	234
3 38	55.42	239
2 6	55.35	247
3 0	55.31	239
3 30	55.27	239
3 6	55.02	244
3 36	54.99	238
3 12	54.89	240
2 10	54.79	264
3 34	54.73	239
3 40	54.65	242
3 22	54.63	242
2 54	54.60	248
3 4	54.52	240
2 28	54.52	249
2 24	54.33	239
2 8	54.28	250
3 8	54.23	235
2 38	54.18	250
3 16	54.08	240
3 14	53.91	231
2 30	53.88	249
3 24	53.83	239
2 32	53.69	257
3 20	53.65	247
2 44	53.64	256
2 12	53.57	261
2 14	53.56	248
2 36	53.51	249
3 28	53.42	246
3 18	53.32	250
0 10	52.57	223
3 26	48.37	229
1 2	47.80	241
1 58	47.74	246
1 4	47.40	252
1 36	47.00	250
1 56	46.95	245
1 24	46.86	239
1 30	46.82	245
1 48	46.80	253
1 40	46.61	239
1 60	46.48	245
1 50	46.43	239
1 14	46.39	244
1 38	46.31	233
1 26	46.27	251
1 52	46.22	241
1 22	46.20	240
0 12	46.18	239
1 10	46.16	247
1 28	45.98	241
1 46	45.89	249
1 8	45.77	233
1 6	45.77	247
1 34	45.76	232
1 20	45.76	241
1 32	45.62	246
0 48	45.51	227
1 18	45.36	241
1 44	40.05	237
0 60	37.71	227
0 20	35.55	231
2 60	34.90	243
3 56	33.65	229
3 10	32.86	237
2 22	32.77	248
3 50	32.53	237
2 26	31.38	242
3 46	26.35	237
2 16	26.13	249
2 34	24.78	241
1 54	24.27	227
1 62	24.11	240
1 16	24.04	249
1 12	17.36	242
1 42	14.44	236
0 1	5.23	236
2 15	5.10	244
2 7	5.00	253
2 3	4.96	255
2 1	4.90	248
2 63	4.88	243
2 53	4.87	237
2 11	4.86	247
2 29	4.85	251
2 5	4.85	243
2 59	4.82	251
0 3	4.82	241
2 35	4.78	248
2 55	4.78	245
2 13	4.77	253
2 25	4.76	254
2 43	4.74	253
0 9	4.73	231
2 21	4.73	249
2 17	4.72	247
2 39	4.72	243
2 49	4.71	245
2 19	4.70	246
0 5	4.70	237
2 27	4.70	244
2 47	4.68	239
2 31	4.67	248
2 37	4.66	252
2 61	4.65	247
2 9	4.64	233
2 33	4.64	238
0 7	4.62	221
2 57	4.61	246
2 41	4.61	255
2 23	4.60	253
2 51	4.59	246
2 45	4.57	266
0 13	4.56	233
0 11	4.46	229
0 23	4.45	237
0 63	4.39	235
0 17	4.36	231
0 39	4.30	226
0 33	4.29	233
0 25	4.28	225
0 19	4.27	233
0 29	4.27	226
0 57	4.26	228
0 59	4.23	218
0 31	4.21	237
0 15	4.20	234
0 35	4.19	233
0 21	4.19	230
0 41	4.17	225
1 59	4.17	246
1 47	4.16	241
0 27	4.16	230
0 37	4.16	222
0 47	4.15	222
0 61	4.14	230
0 53	4.11	235
1 55	4.10	232
0 45	4.09	230
0 43	4.08	228
3 59	4.08	240
0 51	4.07	230
1 61	4.07	238
1 51	4.05	237
1 57	4.04	235
0 49	4.03	223
3 7	4.03	241
1 63	4.01	230
3 57	4.01	236
0 55	4.01	219
3 61	4.00	231
3 25	4.00	237
3 3	4.00	239
1 45	3.98	243
3 41	3.97	247
3 33	3.96	240
1 49	3.95	243
3 49	3.95	241
3 21	3.94	232
1 23	3.94	241
3 1	3.93	230
3 51	3.92	233
1 7	3.92	232
1 41	3.92	234
1 33	3.91	240
1 19	3.91	238
3 43	3.90	234
1 9	3.89	245
3 45	3.89	241
3 5	3.88	237
3 35	3.88	236
3 53	3.88	229
3 15	3.87	243
1 25	3.86	244
1 53	3.86	240
1 35	3.85	232
3 29	3.85	229
3 47	3.85	230
3 19	3.85	227
1 27	3.84	232
3 31	3.84	232
1 29	3.84	249
3 63	3.84	240
1 43	3.83	241
3 9	3.83	232
3 11	3.83	229
1 37	3.82	242
1 21	3.82	234
1 39	3.82	230
1 31	3.81	239
3 55	3.80	225
1 17	3.80	241
3 37	3.79	240
1 13	3.79	242
1 11	3.76	236
1 3	3.76	241
3 13	3.76	225
3 23	3.75	235
1 5	3.75	238
3 39	3.68	233
3 17	3.68	230
1 15	3.67	240
3 27	3.64	229
1 1	3.62	232
