hg
Chip Chan	RMS
0 0	768.70	696
1 0	500.26	451
2 2	320.51	326
0 28	274.93	280
3 60	223.34	257
2 0	179.11	244
2 4	138.41	247
0 4	88.55	221
0 2	82.47	234
0 6	69.08	231
0 16	65.78	234
0 14	62.44	231
0 8	61.94	234
0 18	61.03	224
0 22	58.83	231
0 56	57.14	225
0 40	56.92	226
0 46	56.73	232
0 52	56.15	239
0 62	55.27	228
0 24	54.98	240
0 42	53.84	237
0 34	53.64	222
0 54	53.50	227
0 50	52.99	232
0 26	52.75	239
0 30	52.70	229
0 36	51.93	232
0 44	51.80	237
0 32	51.61	238
0 58	49.98	236
0 38	49.34	223
0 10	48.59	221
0 12	41.35	237
3 62	40.78	236
3 58	40.70	230
3 32	40.50	232
0 48	40.44	225
3 54	37.32	239
2 56	37.25	243
2 58	36.36	245
2 20	36.06	257
3 52	35.98	236
3 0	35.87	234
2 62	35.58	249
3 42	35.54	229
3 2	35.49	228
3 44	35.33	235
3 30	34.64	233
0 60	34.61	225
2 46	34.61	252
3 40	34.56	237
2 42	34.53	239
2 6	34.50	242
3 48	34.48	233
3 34	34.24	234
3 38	33.97	234
3 12	33.97	235
2 52	33.72	240
3 36	33.62	232
3 6	33.61	239
3 16	33.40	235
3 4	32.95	235
2 48	32.90	258
2 50	32.81	245
2 18	32.76	249
3 22	32.76	237
0 20	32.58	229
2 40	32.52	250
3 8	32.34	230
3 14	31.91	226
3 28	31.72	241
3 18	31.66	246
3 20	31.44	242
3 24	31.31	234
2 54	31.22	244
2 10	30.74	260
2 8	30.71	246
2 28	30.50	245
2 38	30.18	247
2 30	30.17	245
2 14	30.16	244
2 24	30.03	235
2 32	29.86	253
2 12	29.34	257
2 36	28.88	245
3 26	28.40	225
2 44	28.30	252
2 60	25.72	240
3 56	25.51	226
3 10	24.20	234
3 50	23.71	234
2 22	23.36	246
2 26	21.68	240
3 46	20.91	235
1 2	20.35	237
2 16	20.18	247
1 58	19.99	243
1 30	19.65	241
1 56	19.58	241
1 24	18.63	235
1 4	18.59	248
2 34	18.40	240
1 48	17.56	248
1 46	17.32	245
1 60	16.68	240
1 50	16.56	234
1 52	16.28	237
1 36	16.08	247
1 40	16.06	234
1 38	16.04	229
1 44	15.91	233
1 34	15.82	227
1 32	15.77	242
1 26	15.45	247
1 28	14.86	236
1 22	14.81	236
1 20	14.47	237
1 10	14.18	243
1 6	13.88	242
1 14	13.83	240
1 8	13.75	229
1 18	13.65	237
1 42	13.01	235
1 54	11.19	225
1 62	10.66	237
1 16	9.52	247
1 12	8.11	240
2 15	4.83	244
0 1	4.80	236
0 3	4.79	241
2 1	4.76	249
2 43	4.70	254
2 3	4.69	256
2 55	4.66	245
2 7	4.65	253
2 9	4.64	233
2 59	4.64	251
2 53	4.62	238
2 61	4.61	247
0 7	4.61	221
2 47	4.61	239
2 63	4.60	243
0 5	4.60	237
2 19	4.60	246
2 21	4.55	249
2 41	4.55	255
2 29	4.55	251
2 39	4.54	243
2 5	4.54	243
2 57	4.54	246
2 51	4.53	247
0 9	4.52	231
2 31	4.52	249
2 13	4.52	254
0 17	4.51	232
2 23	4.51	254
2 35	4.51	248
2 11	4.51	247
0 11	4.50	229
2 45	4.49	266
2 27	4.48	245
2 17	4.48	247
2 37	4.47	252
2 25	4.47	254
0 13	4.47	234
2 33	4.45	238
2 49	4.40	245
0 19	4.33	233
0 23	4.31	238
0 53	4.27	235
0 41	4.26	225
0 29	4.25	227
0 31	4.25	237
0 63	4.25	235
0 27	4.22	230
0 21	4.19	230
0 25	4.16	225
0 35	4.16	233
0 45	4.15	230
0 39	4.13	227
0 55	4.11	220
0 57	4.08	228
0 37	4.07	222
0 33	4.04	233
0 49	4.02	224
0 61	4.00	230
0 43	4.00	228
0 51	3.99	230
3 15	3.99	243
3 57	3.98	236
0 47	3.97	222
0 59	3.95	218
0 15	3.95	234
3 59	3.93	240
3 39	3.90	234
3 61	3.90	232
1 57	3.87	235
3 5	3.87	238
3 49	3.87	241
3 3	3.86	239
3 63	3.86	240
3 55	3.85	226
3 37	3.85	240
1 45	3.84	243
3 1	3.83	230
1 53	3.83	240
3 7	3.83	241
3 35	3.82	236
1 59	3.82	247
3 13	3.82	226
3 33	3.82	240
3 45	3.81	241
1 29	3.80	249
3 41	3.80	248
3 47	3.80	231
1 61	3.79	238
3 53	3.78	230
3 9	3.78	232
1 47	3.77	241
3 17	3.77	230
3 51	3.76	234
1 55	3.75	232
3 27	3.75	229
3 43	3.74	234
3 31	3.74	232
1 49	3.74	243
1 41	3.71	234
1 25	3.71	245
1 37	3.71	243
3 11	3.70	229
3 19	3.70	227
3 25	3.69	238
1 21	3.68	235
3 21	3.68	232
1 5	3.68	238
1 15	3.68	240
3 29	3.66	230
1 51	3.66	237
1 39	3.66	230
1 9	3.66	245
1 27	3.65	233
1 63	3.64	230
1 43	3.64	240
1 31	3.61	239
1 33	3.61	240
1 23	3.58	241
1 19	3.58	238
1 17	3.56	241
3 23	3.56	235
1 7	3.55	232
1 35	3.54	232
1 11	3.51	236
1 13	3.49	242
1 3	3.41	241
1 1	3.40	232
