hg
Chip Chan	RMS
0 0	33.84	220
0 38	32.88	222
0 56	32.67	223
0 44	32.46	235
2 56	32.37	246
2 42	32.36	242
2 48	32.35	260
0 26	32.32	237
0 46	32.25	231
0 40	32.24	225
0 62	32.22	227
0 58	32.19	234
2 36	32.16	248
2 18	32.13	252
0 42	32.09	236
2 28	32.03	248
0 24	31.99	239
2 40	31.98	253
2 54	31.96	246
0 32	31.92	238
2 44	31.88	253
2 8	31.81	248
2 38	31.72	249
2 50	31.71	248
2 2	31.70	251
0 36	31.68	230
0 30	31.68	228
2 4	31.66	246
0 28	31.62	225
2 24	31.57	238
3 52	31.57	239
2 30	31.54	248
1 8	31.54	231
2 20	31.54	261
0 18	31.49	223
2 46	31.46	255
2 6	31.46	245
0 16	31.45	232
0 22	31.42	230
3 8	31.40	232
0 2	31.37	233
3 14	31.37	230
0 50	31.33	231
0 14	31.30	229
2 10	31.27	263
2 62	31.26	252
0 8	31.26	232
0 34	31.23	221
2 52	31.20	242
2 14	31.18	245
2 32	31.14	256
2 58	31.13	247
1 36	31.07	248
0 52	31.06	238
2 12	31.03	260
3 24	31.01	236
0 6	30.98	229
3 18	30.98	249
3 22	30.98	240
1 58	30.96	245
1 40	30.90	237
2 0	30.79	243
1 26	30.79	249
1 6	30.71	244
3 28	30.65	243
1 4	30.64	250
3 54	30.64	242
1 32	30.63	245
1 46	30.63	247
1 60	30.62	242
3 42	30.62	231
3 44	30.61	238
1 30	30.60	243
0 54	30.57	226
3 12	30.57	238
1 0	30.52	234
3 38	30.51	237
0 4	30.50	218
3 48	30.49	237
1 20	30.45	239
1 48	30.43	251
1 2	30.43	240
1 14	30.34	243
1 28	30.28	239
3 2	30.26	232
1 18	30.22	239
3 58	30.21	233
3 34	30.08	236
3 6	30.06	242
1 50	30.06	237
3 40	30.05	240
3 36	30.05	235
3 30	30.01	235
1 38	29.94	231
1 10	29.86	245
1 52	29.85	240
3 16	29.81	238
3 60	29.81	235
1 24	29.79	237
3 4	29.78	238
3 0	29.69	237
1 34	29.67	229
1 22	29.66	238
3 20	29.63	246
3 62	29.61	239
3 32	29.59	235
1 56	29.40	243
3 26	28.00	228
1 44	27.59	236
2 60	21.30	243
0 12	21.17	237
0 10	21.11	220
0 48	20.94	226
2 22	20.80	250
2 26	20.58	244
1 62	20.02	241
3 10	19.90	238
1 16	19.89	249
1 54	19.89	228
3 50	19.79	237
3 56	19.55	230
2 16	17.39	252
0 20	17.32	230
3 46	17.30	239
2 34	17.21	243
0 60	17.04	226
1 12	16.42	243
1 42	11.82	238
2 3	2.99	256
2 29	2.96	251
2 7	2.94	254
2 43	2.93	254
2 41	2.90	255
2 25	2.89	254
2 45	2.85	266
2 17	2.84	247
2 37	2.82	252
2 5	2.81	243
2 59	2.80	251
2 31	2.79	249
2 57	2.78	247
2 49	2.78	245
2 21	2.77	249
2 11	2.76	248
2 51	2.76	247
2 35	2.76	248
2 23	2.75	254
2 63	2.74	243
2 1	2.74	249
2 27	2.74	245
2 61	2.73	247
2 13	2.73	254
2 19	2.71	247
2 55	2.71	245
3 41	2.69	247
2 15	2.68	244
2 53	2.67	238
2 39	2.67	243
2 33	2.65	238
2 47	2.65	240
2 9	2.64	233
3 15	2.56	243
1 49	2.55	243
1 47	2.55	242
3 45	2.55	241
1 61	2.54	238
3 3	2.54	240
1 25	2.53	245
1 29	2.53	249
1 59	2.53	247
3 57	2.52	237
1 43	2.52	240
1 19	2.52	238
0 53	2.50	235
1 31	2.50	239
3 7	2.48	241
3 43	2.48	234
3 39	2.46	233
1 13	2.46	242
1 15	2.46	240
3 35	2.45	236
0 63	2.45	235
3 63	2.45	240
0 23	2.45	237
3 23	2.45	235
1 23	2.45	241
1 45	2.45	243
0 15	2.44	234
1 55	2.44	232
3 5	2.44	238
3 33	2.44	240
1 3	2.44	242
0 11	2.43	229
3 49	2.42	241
3 59	2.42	240
3 37	2.42	240
3 51	2.42	233
0 57	2.42	227
1 9	2.41	246
0 35	2.40	233
0 7	2.40	221
1 41	2.40	234
0 5	2.40	237
0 25	2.39	225
3 25	2.39	238
1 39	2.39	230
0 9	2.39	231
1 21	2.39	235
1 63	2.39	230
1 17	2.38	241
1 51	2.38	237
0 41	2.38	225
1 33	2.38	240
0 21	2.38	229
0 33	2.38	233
0 19	2.37	233
1 37	2.37	243
3 47	2.37	231
1 5	2.36	238
0 27	2.36	230
3 1	2.36	230
1 11	2.36	236
0 3	2.36	241
0 1	2.36	236
0 55	2.36	219
0 13	2.36	233
1 27	2.35	233
0 17	2.35	231
3 11	2.35	229
0 31	2.35	237
1 53	2.35	240
0 61	2.34	229
3 31	2.34	232
1 35	2.33	232
3 61	2.33	231
1 1	2.32	232
3 53	2.32	230
3 21	2.32	232
0 43	2.31	228
3 55	2.31	225
3 17	2.30	230
1 57	2.30	235
0 49	2.30	223
0 29	2.29	226
0 45	2.29	230
3 13	2.29	225
3 29	2.28	230
0 39	2.28	226
1 7	2.28	232
0 59	2.28	217
0 47	2.28	221
0 37	2.26	221
3 27	2.24	229
0 51	2.23	230
3 9	2.23	232
3 19	2.20	227
