hg
Chip Chan	RMS
0 0	734.65	628
1 0	466.13	409
2 2	301.61	304
0 28	260.34	262
3 60	212.55	248
2 0	165.20	243
2 4	126.54	246
0 4	83.05	219
0 2	78.43	233
0 6	68.38	231
0 16	65.39	234
0 8	63.04	234
0 14	62.93	232
0 22	61.39	233
0 18	61.10	224
0 24	58.12	241
0 40	56.26	226
0 56	56.23	225
0 46	55.60	232
0 62	55.29	228
0 52	55.27	240
0 30	54.58	230
0 26	54.31	239
0 34	54.14	222
0 54	53.86	228
0 42	52.91	237
0 50	52.77	232
0 32	52.17	240
0 36	52.13	232
0 44	51.16	237
0 58	49.70	236
0 38	49.44	224
0 10	47.91	221
3 32	43.75	236
3 62	43.24	241
3 58	41.31	235
3 44	40.84	240
3 54	40.54	244
0 48	39.46	225
3 48	39.36	237
2 56	38.75	248
3 42	38.74	233
3 52	38.73	241
2 62	38.72	253
0 12	38.44	237
3 36	38.29	237
3 0	38.24	238
3 40	38.21	242
3 2	38.05	233
3 34	38.01	239
3 30	37.92	238
3 38	37.68	239
2 58	37.45	250
2 20	37.27	261
2 46	37.23	256
2 42	36.56	243
2 52	36.51	244
3 4	36.39	239
2 48	36.24	261
3 6	36.11	244
3 16	35.75	239
3 22	35.72	241
2 6	35.64	246
3 28	35.44	245
2 50	35.41	249
2 18	35.02	253
3 20	34.91	246
3 18	34.74	249
2 40	34.65	254
2 54	34.59	247
3 14	34.34	230
3 8	34.21	234
0 60	34.08	226
0 20	33.78	229
2 10	33.32	264
3 24	33.04	238
2 38	33.00	250
2 8	32.97	249
2 14	32.86	247
2 36	32.29	249
2 28	32.25	249
3 12	32.19	239
2 44	32.10	255
2 30	31.97	248
2 24	31.88	239
3 26	31.55	228
2 32	31.10	256
2 60	28.73	243
2 12	28.20	261
3 56	26.93	229
3 50	26.82	237
3 10	25.35	237
2 22	24.92	249
1 36	24.20	251
2 26	23.01	243
1 38	23.00	233
1 30	22.87	245
1 40	22.82	239
1 24	22.17	239
1 28	21.92	241
1 2	21.71	240
3 46	21.69	237
1 46	21.61	249
1 32	21.49	247
1 34	21.37	231
1 26	21.35	251
1 48	21.25	253
2 16	21.24	250
1 58	21.08	246
1 22	20.54	240
1 50	20.31	239
1 56	20.27	245
1 44	20.10	237
1 52	19.83	241
1 60	18.97	244
1 4	18.96	252
2 34	18.80	242
1 20	18.38	240
1 8	18.02	232
1 14	17.53	243
1 18	16.98	240
1 10	13.69	246
1 6	13.29	245
1 42	12.72	237
1 54	12.24	228
1 16	12.21	250
1 62	11.10	241
1 12	7.58	242
0 7	4.98	221
0 1	4.96	235
2 3	4.87	256
0 3	4.85	241
0 5	4.82	237
2 39	4.77	243
0 11	4.76	229
2 23	4.71	253
2 13	4.71	254
0 9	4.70	231
2 55	4.70	245
2 45	4.69	266
2 51	4.68	246
2 33	4.68	238
2 11	4.67	247
2 7	4.66	253
2 63	4.66	243
2 19	4.63	246
0 23	4.62	237
2 43	4.59	254
0 15	4.59	234
2 61	4.59	247
0 17	4.59	231
2 29	4.59	251
2 17	4.59	247
2 25	4.58	254
2 15	4.58	244
2 5	4.58	243
2 53	4.57	238
0 13	4.57	233
2 31	4.55	248
2 57	4.54	246
2 21	4.54	249
0 63	4.52	234
2 9	4.51	233
0 19	4.50	233
2 47	4.49	240
2 37	4.48	252
2 49	4.47	245
2 1	4.46	248
2 41	4.46	255
0 33	4.45	233
2 27	4.44	245
0 21	4.41	229
0 31	4.40	237
0 43	4.39	228
2 35	4.39	248
2 59	4.37	251
0 45	4.32	230
0 29	4.32	226
0 25	4.30	225
0 59	4.27	217
0 27	4.25	230
0 39	4.25	226
0 47	4.25	221
0 49	4.24	223
0 37	4.24	222
0 53	4.21	235
0 41	4.19	224
0 35	4.16	233
0 51	4.14	230
3 63	4.08	240
0 61	4.06	229
0 55	4.04	219
0 57	4.01	228
3 61	3.98	231
3 19	3.94	227
3 51	3.94	233
3 59	3.93	240
3 57	3.92	237
3 41	3.90	247
3 47	3.89	231
3 9	3.89	232
3 33	3.87	240
3 53	3.86	230
3 37	3.83	240
3 45	3.83	241
3 13	3.82	225
3 29	3.82	230
3 21	3.80	232
3 5	3.80	238
3 11	3.80	229
3 27	3.80	229
3 25	3.80	237
3 23	3.80	235
3 43	3.80	234
3 3	3.79	239
3 49	3.78	241
3 15	3.78	243
3 17	3.75	230
3 7	3.74	241
1 29	3.73	250
3 31	3.71	232
3 1	3.71	230
1 59	3.71	247
1 45	3.71	243
3 35	3.68	236
1 49	3.67	243
1 51	3.64	237
3 55	3.64	225
1 39	3.63	230
1 55	3.58	232
1 63	3.56	230
1 47	3.54	242
3 39	3.52	234
1 15	3.52	240
1 5	3.48	238
1 57	3.48	236
1 43	3.47	241
1 61	3.47	238
1 31	3.45	239
1 17	3.45	241
1 23	3.44	241
1 37	3.44	243
1 19	3.44	238
1 7	3.44	232
1 53	3.42	240
1 33	3.41	241
1 27	3.41	233
1 25	3.37	245
1 11	3.35	236
1 41	3.34	234
1 9	3.31	245
1 35	3.31	232
1 21	3.30	235
1 13	3.30	242
1 1	3.30	232
1 3	3.27	242
