hg
Chip Chan	RMS
0 0	760.00	639
1 0	490.91	419
2 2	312.39	306
0 28	276.50	270
3 60	219.27	248
2 0	171.33	242
2 4	131.38	245
0 4	94.27	216
0 2	88.35	229
0 6	75.12	227
0 16	73.40	231
0 14	68.82	228
0 8	67.13	231
0 18	66.56	221
0 22	65.29	230
0 56	64.69	222
0 40	63.96	223
0 46	63.77	229
0 52	62.68	237
0 62	62.00	225
0 24	61.99	238
0 34	60.66	219
0 42	60.38	234
0 30	60.23	227
0 26	60.15	237
0 54	60.04	225
0 50	59.86	229
0 36	59.08	230
0 58	59.03	234
0 32	58.66	237
0 44	58.26	234
0 38	56.65	221
0 10	51.12	218
3 62	46.95	240
3 32	46.55	235
3 58	46.47	234
0 12	44.48	234
3 54	43.65	244
2 58	43.48	249
2 56	43.32	246
3 42	42.99	232
0 48	42.96	222
2 20	42.56	261
3 48	42.43	236
3 0	42.38	238
3 52	42.35	241
3 44	42.21	239
2 62	42.08	253
2 46	42.04	256
2 42	41.96	242
2 6	41.88	246
3 40	41.82	240
3 30	41.80	237
2 52	41.71	243
3 36	41.56	236
3 2	41.51	233
3 12	41.30	239
3 6	41.25	242
3 38	41.06	238
2 50	41.03	248
3 34	40.94	237
3 4	40.82	239
3 16	40.71	238
2 18	40.59	252
2 48	40.57	261
3 22	40.48	240
3 8	40.37	233
2 40	40.35	253
3 28	40.13	244
2 54	40.12	247
3 18	39.69	249
3 24	39.57	238
3 14	39.52	229
3 20	39.32	246
2 10	39.08	263
2 28	39.07	248
2 8	39.05	248
2 38	38.74	249
2 14	38.65	246
2 24	38.56	238
2 30	38.44	248
2 12	38.14	260
2 32	38.13	256
2 44	37.92	254
2 36	37.64	248
0 60	36.73	223
3 26	35.60	228
0 20	34.98	227
1 2	32.48	238
1 4	32.37	249
1 30	32.36	241
1 56	32.25	243
1 58	31.96	244
1 24	31.59	236
1 50	31.34	236
1 48	31.28	250
1 52	30.91	238
1 36	30.83	248
1 46	30.81	246
1 60	30.72	241
1 22	30.59	237
1 26	30.49	248
1 40	30.41	237
1 32	30.37	243
1 38	30.34	230
2 60	30.16	243
1 28	29.98	238
1 8	29.93	230
1 18	29.93	238
1 20	29.88	238
1 14	29.77	241
1 34	29.71	229
1 6	29.47	243
1 10	29.32	244
3 56	27.96	228
1 44	27.58	235
3 10	26.64	237
2 22	26.62	249
3 50	26.36	236
2 26	25.00	242
3 46	22.65	237
2 16	22.01	249
2 34	20.30	242
1 54	17.59	226
1 62	17.59	238
1 16	16.61	247
1 42	13.74	235
1 12	12.51	240
0 1	5.25	236
0 5	4.93	237
0 3	4.91	241
0 9	4.81	231
0 7	4.74	221
0 13	4.69	233
0 11	4.62	229
2 19	4.61	246
2 43	4.60	254
2 53	4.58	237
2 23	4.58	254
2 15	4.54	244
2 17	4.53	247
2 55	4.53	245
2 49	4.52	245
2 39	4.51	243
0 17	4.51	231
2 3	4.50	256
2 59	4.47	251
2 31	4.46	248
2 21	4.46	249
2 47	4.46	239
2 45	4.46	266
2 9	4.45	233
0 19	4.44	233
2 29	4.44	251
2 37	4.44	252
2 33	4.44	238
2 51	4.40	247
0 23	4.40	237
0 21	4.38	230
2 11	4.36	247
2 7	4.35	253
2 1	4.34	248
0 25	4.34	225
2 27	4.34	244
2 13	4.33	254
2 35	4.33	248
0 45	4.33	230
0 31	4.32	237
0 35	4.32	233
0 43	4.32	228
2 41	4.32	255
2 57	4.31	246
0 53	4.30	235
2 63	4.30	243
0 27	4.30	230
2 5	4.29	243
2 61	4.29	247
0 51	4.27	230
0 29	4.24	226
2 25	4.23	254
0 59	4.21	218
0 37	4.21	222
0 33	4.19	233
0 63	4.15	235
0 41	4.14	225
0 47	4.13	222
0 57	4.11	228
0 55	4.06	219
0 39	4.06	227
0 49	3.98	224
0 15	3.95	235
3 57	3.92	236
3 47	3.89	231
1 59	3.89	247
3 63	3.88	240
3 21	3.85	232
3 39	3.85	233
1 51	3.84	237
3 1	3.83	230
3 59	3.80	240
3 19	3.79	227
1 25	3.78	244
1 49	3.77	243
3 37	3.77	240
3 35	3.77	236
1 57	3.77	236
3 15	3.75	243
3 33	3.75	240
3 9	3.75	232
0 61	3.75	230
3 13	3.74	225
3 5	3.73	238
1 9	3.73	245
3 41	3.72	248
3 11	3.72	229
1 27	3.72	233
3 25	3.72	238
3 51	3.72	233
1 55	3.71	232
3 3	3.71	240
3 7	3.71	242
1 35	3.70	232
1 3	3.69	241
3 17	3.68	230
1 41	3.68	234
1 61	3.68	238
3 31	3.68	232
3 49	3.68	241
3 23	3.67	235
1 37	3.67	243
3 55	3.66	225
1 45	3.66	243
1 33	3.65	240
3 45	3.65	241
3 53	3.64	230
1 23	3.63	241
1 43	3.63	240
1 63	3.61	230
3 29	3.61	230
3 43	3.61	234
1 53	3.61	240
3 27	3.60	229
3 61	3.60	231
1 19	3.59	238
1 39	3.57	230
1 15	3.56	240
1 7	3.54	232
1 47	3.53	242
1 1	3.52	233
1 5	3.52	238
1 21	3.51	235
1 31	3.50	239
1 13	3.45	242
1 17	3.45	241
1 29	3.43	249
1 11	3.31	236
