hg
Chip Chan	RMS
0 0	779.69	660
1 0	498.16	422
2 2	317.54	302
0 28	280.67	267
3 60	221.83	244
2 0	169.75	237
2 4	129.44	239
0 4	93.40	212
0 2	88.15	226
0 6	73.74	225
0 16	70.85	228
0 14	66.17	225
0 8	65.78	229
0 18	64.77	218
0 56	62.71	219
0 22	62.15	226
0 40	61.65	220
0 52	60.33	234
0 46	60.31	227
0 24	60.31	235
0 62	59.51	222
0 42	58.70	232
0 34	58.66	216
0 54	58.53	222
0 26	57.83	233
0 30	57.39	224
0 50	57.24	226
0 36	57.11	226
0 58	56.32	231
0 32	56.03	234
0 44	55.47	231
0 38	54.29	218
0 10	50.58	216
3 62	47.90	234
3 58	47.08	228
3 32	46.09	230
3 54	45.07	237
2 56	44.76	241
3 52	44.56	234
2 62	44.21	247
2 58	43.82	243
3 42	43.77	227
3 0	43.69	232
3 48	43.46	231
2 20	43.46	255
0 12	43.34	233
3 40	43.28	235
3 34	43.20	232
3 2	43.19	227
2 42	43.11	238
2 46	42.97	250
3 44	42.95	233
2 52	42.95	238
3 30	42.63	231
3 36	42.62	231
3 6	42.35	237
3 12	42.26	233
2 50	42.24	243
3 38	42.17	232
0 48	42.16	221
2 48	42.11	255
3 22	41.89	235
3 16	41.82	233
3 4	41.81	233
2 6	41.56	241
2 40	41.56	248
2 18	41.55	246
3 8	41.51	228
3 28	41.13	239
2 28	41.09	243
2 54	41.09	242
3 14	40.87	224
3 18	40.81	243
3 24	40.65	232
2 10	40.61	259
3 20	40.46	240
2 38	40.20	244
2 8	40.03	243
2 36	39.94	243
2 14	39.93	241
2 30	39.91	243
2 24	39.85	233
2 12	39.82	255
2 32	39.08	251
2 44	38.92	249
3 26	36.69	223
0 60	36.31	222
0 20	34.31	226
1 58	32.03	240
1 2	31.92	234
1 56	31.91	239
1 30	31.89	238
1 4	31.13	245
1 48	30.95	246
1 50	30.83	232
1 24	30.83	232
1 40	30.54	233
2 60	30.54	241
1 60	30.42	238
1 46	30.31	243
1 36	30.17	244
1 52	29.82	235
1 32	29.67	240
1 34	29.64	225
1 38	29.56	226
1 22	29.45	233
1 26	29.21	244
1 10	29.14	241
1 14	29.04	237
1 20	28.93	234
1 28	28.89	234
1 8	28.88	226
1 6	28.63	240
3 56	28.44	225
1 18	27.92	234
3 10	27.88	234
2 22	27.45	246
1 44	27.21	232
3 50	27.13	232
2 26	25.94	239
3 46	23.29	235
2 16	23.14	248
2 34	21.50	239
1 54	17.42	224
1 62	17.35	236
1 16	16.47	246
1 42	12.65	235
1 12	12.46	239
2 15	5.16	244
2 59	5.10	251
2 3	5.03	256
2 7	5.02	253
2 33	4.97	238
2 45	4.96	266
2 5	4.93	243
2 29	4.91	251
2 57	4.91	246
2 13	4.90	254
2 11	4.90	247
2 51	4.85	247
2 63	4.84	243
2 25	4.84	254
2 31	4.83	249
2 1	4.82	249
2 37	4.82	252
2 43	4.81	254
2 27	4.79	245
2 17	4.75	247
2 47	4.75	240
0 1	4.75	235
2 55	4.74	245
0 5	4.73	237
2 41	4.72	255
2 23	4.71	254
2 21	4.71	249
2 61	4.68	247
2 53	4.68	238
2 39	4.67	243
0 9	4.67	231
2 9	4.67	233
2 35	4.66	248
2 19	4.61	246
0 3	4.59	240
2 49	4.55	245
3 59	4.45	240
0 7	4.44	221
0 11	4.31	229
3 63	4.25	240
3 3	4.24	239
0 23	4.23	237
3 5	4.21	238
0 17	4.20	231
3 55	4.19	226
3 41	4.19	247
3 19	4.18	228
3 21	4.18	232
3 57	4.17	236
0 13	4.17	233
3 37	4.16	240
3 7	4.14	241
3 61	4.14	231
3 1	4.14	230
3 47	4.13	231
3 35	4.12	236
3 27	4.12	229
3 49	4.12	241
3 39	4.11	234
0 53	4.07	235
0 21	4.06	229
3 15	4.05	243
1 45	4.05	243
0 25	4.05	225
3 23	4.04	235
0 31	4.04	236
3 53	4.03	229
3 9	4.03	232
3 51	4.03	233
0 19	4.01	233
1 59	4.00	247
3 25	4.00	237
0 29	3.99	226
1 41	3.98	234
0 61	3.97	229
0 57	3.97	228
3 33	3.97	240
0 33	3.97	233
0 39	3.96	226
0 63	3.96	234
3 31	3.94	232
3 11	3.94	229
0 45	3.93	229
0 37	3.93	222
0 49	3.89	223
3 13	3.89	225
1 47	3.88	242
3 29	3.88	230
1 63	3.87	230
3 45	3.86	241
0 35	3.86	233
1 29	3.84	249
1 33	3.83	240
0 41	3.82	224
0 27	3.82	230
0 47	3.82	221
1 35	3.81	232
0 59	3.81	217
1 49	3.80	243
3 43	3.78	234
3 17	3.78	230
1 53	3.77	240
1 55	3.77	232
0 55	3.75	219
0 43	3.75	228
1 61	3.74	238
1 51	3.74	237
1 15	3.73	240
1 9	3.70	245
1 43	3.69	240
1 3	3.69	241
1 57	3.69	235
0 15	3.68	234
1 27	3.67	233
1 37	3.65	243
0 51	3.65	230
1 21	3.63	235
1 17	3.63	241
1 23	3.62	241
1 25	3.58	245
1 39	3.58	230
1 31	3.57	239
1 13	3.56	242
1 11	3.55	236
1 7	3.54	232
1 1	3.54	233
1 5	3.52	238
1 19	3.49	238
